"date";"price";"instrument"
"2014-11-20";"108,5";"Maj Invest Globale Obligationer"
"2014-11-21";"108,6";"Maj Invest Globale Obligationer"
"2014-11-24";"108,6";"Maj Invest Globale Obligationer"
"2014-11-25";"108,9";"Maj Invest Globale Obligationer"
"2014-11-26";"108,7";"Maj Invest Globale Obligationer"
"2014-11-27";"108,8";"Maj Invest Globale Obligationer"
"2014-11-28";"108,6";"Maj Invest Globale Obligationer"
"2014-12-01";"108,6";"Maj Invest Globale Obligationer"
"2014-12-02";"108,7";"Maj Invest Globale Obligationer"
"2014-12-03";"108,8";"Maj Invest Globale Obligationer"
"2014-12-04";"108,5";"Maj Invest Globale Obligationer"
"2014-12-05";"108,7";"Maj Invest Globale Obligationer"
"2014-12-08";"108,6";"Maj Invest Globale Obligationer"
"2014-12-09";"108,2";"Maj Invest Globale Obligationer"
"2014-12-10";"108,0";"Maj Invest Globale Obligationer"
"2014-12-11";"108,0";"Maj Invest Globale Obligationer"
"2014-12-12";"107,7";"Maj Invest Globale Obligationer"
"2014-12-15";"107,1";"Maj Invest Globale Obligationer"
"2014-12-16";"106,8";"Maj Invest Globale Obligationer"
"2014-12-17";"107,2";"Maj Invest Globale Obligationer"
"2014-12-18";"106,7";"Maj Invest Globale Obligationer"
"2014-12-19";"107,9";"Maj Invest Globale Obligationer"
"2014-12-22";"108,0";"Maj Invest Globale Obligationer"
"2014-12-23";"108,4";"Maj Invest Globale Obligationer"
"2014-12-29";"108,2";"Maj Invest Globale Obligationer"
"2014-12-30";"108,5335";"Maj Invest Globale Obligationer"
"2015-01-02";"108,8";"Maj Invest Globale Obligationer"
"2015-01-05";"109,1";"Maj Invest Globale Obligationer"
"2015-01-06";"109,0";"Maj Invest Globale Obligationer"
"2015-01-07";"109,0";"Maj Invest Globale Obligationer"
"2015-01-08";"109,5";"Maj Invest Globale Obligationer"
"2015-01-09";"109,6";"Maj Invest Globale Obligationer"
"2015-01-12";"109,5";"Maj Invest Globale Obligationer"
"2015-01-13";"109,8";"Maj Invest Globale Obligationer"
"2015-01-14";"109,8";"Maj Invest Globale Obligationer"
"2015-01-15";"110,3";"Maj Invest Globale Obligationer"
"2015-01-16";"110,9";"Maj Invest Globale Obligationer"
"2015-01-19";"110,5";"Maj Invest Globale Obligationer"
"2015-01-20";"110,7";"Maj Invest Globale Obligationer"
"2015-01-21";"110,2";"Maj Invest Globale Obligationer"
"2015-01-22";"111,0";"Maj Invest Globale Obligationer"
"2015-01-23";"112,2";"Maj Invest Globale Obligationer"
"2015-01-26";"111,9";"Maj Invest Globale Obligationer"
"2015-01-27";"111,9";"Maj Invest Globale Obligationer"
"2015-01-28";"111,7";"Maj Invest Globale Obligationer"
"2015-01-29";"111,9";"Maj Invest Globale Obligationer"
"2015-01-30";"111,7";"Maj Invest Globale Obligationer"
"2015-02-02";"111,8";"Maj Invest Globale Obligationer"
"2015-02-03";"111,9";"Maj Invest Globale Obligationer"
"2015-02-04";"112,0";"Maj Invest Globale Obligationer"
"2015-02-05";"111,9";"Maj Invest Globale Obligationer"
"2015-02-06";"112,2";"Maj Invest Globale Obligationer"
"2015-02-09";"112,2";"Maj Invest Globale Obligationer"
"2015-02-10";"111,5";"Maj Invest Globale Obligationer"
"2015-02-11";"111,9";"Maj Invest Globale Obligationer"
"2015-02-12";"111,8";"Maj Invest Globale Obligationer"
"2015-02-13";"111,8";"Maj Invest Globale Obligationer"
"2015-02-16";"111,8";"Maj Invest Globale Obligationer"
"2015-02-17";"111,9";"Maj Invest Globale Obligationer"
"2015-02-18";"111,9";"Maj Invest Globale Obligationer"
"2015-02-19";"111,8";"Maj Invest Globale Obligationer"
"2015-02-20";"112,3";"Maj Invest Globale Obligationer"
"2015-02-23";"111,7";"Maj Invest Globale Obligationer"
"2015-02-24";"111,2";"Maj Invest Globale Obligationer"
"2015-02-25";"111,3";"Maj Invest Globale Obligationer"
"2015-02-26";"112,0";"Maj Invest Globale Obligationer"
"2015-02-27";"112,3";"Maj Invest Globale Obligationer"
"2015-03-02";"111,8";"Maj Invest Globale Obligationer"
"2015-03-03";"111,7";"Maj Invest Globale Obligationer"
"2015-03-04";"112,4";"Maj Invest Globale Obligationer"
"2015-03-05";"112,4";"Maj Invest Globale Obligationer"
"2015-03-06";"112,8";"Maj Invest Globale Obligationer"
"2015-03-09";"112,5";"Maj Invest Globale Obligationer"
"2015-03-10";"112,9";"Maj Invest Globale Obligationer"
"2015-03-11";"113,4";"Maj Invest Globale Obligationer"
"2015-03-12";"113,3";"Maj Invest Globale Obligationer"
"2015-03-13";"113,5";"Maj Invest Globale Obligationer"
"2015-03-16";"113,4";"Maj Invest Globale Obligationer"
"2015-03-17";"113,3";"Maj Invest Globale Obligationer"
"2015-03-18";"113,0";"Maj Invest Globale Obligationer"
"2015-03-19";"113,1";"Maj Invest Globale Obligationer"
"2015-03-20";"112,8";"Maj Invest Globale Obligationer"
"2015-03-23";"113,0";"Maj Invest Globale Obligationer"
"2015-03-24";"113,1";"Maj Invest Globale Obligationer"
"2015-03-25";"113,1";"Maj Invest Globale Obligationer"
"2015-03-26";"112,8";"Maj Invest Globale Obligationer"
"2015-03-27";"113,1";"Maj Invest Globale Obligationer"
"2015-03-30";"113,0";"Maj Invest Globale Obligationer"
"2015-03-31";"113,1";"Maj Invest Globale Obligationer"
"2015-04-01";"113,3";"Maj Invest Globale Obligationer"
"2015-04-07";"113,3";"Maj Invest Globale Obligationer"
"2015-04-08";"113,5";"Maj Invest Globale Obligationer"
"2015-04-09";"112,6";"Maj Invest Globale Obligationer"
"2015-04-10";"113,7";"Maj Invest Globale Obligationer"
"2015-04-13";"113,8";"Maj Invest Globale Obligationer"
"2015-04-14";"113,8";"Maj Invest Globale Obligationer"
"2015-04-15";"113,6";"Maj Invest Globale Obligationer"
"2015-04-16";"109,8";"Maj Invest Globale Obligationer"
"2015-04-17";"109,8";"Maj Invest Globale Obligationer"
"2015-04-20";"109,7";"Maj Invest Globale Obligationer"
"2015-04-21";"109,7";"Maj Invest Globale Obligationer"
"2015-04-22";"109,7";"Maj Invest Globale Obligationer"
"2015-04-23";"109,4";"Maj Invest Globale Obligationer"
"2015-04-24";"109,5";"Maj Invest Globale Obligationer"
"2015-04-27";"109,3";"Maj Invest Globale Obligationer"
"2015-04-28";"109,4";"Maj Invest Globale Obligationer"
"2015-04-29";"109,2";"Maj Invest Globale Obligationer"
"2015-04-30";"108,6";"Maj Invest Globale Obligationer"
"2015-05-04";"108,7";"Maj Invest Globale Obligationer"
"2015-05-05";"108,7";"Maj Invest Globale Obligationer"
"2015-05-06";"108,1";"Maj Invest Globale Obligationer"
"2015-05-07";"107,6";"Maj Invest Globale Obligationer"
"2015-05-08";"107,9";"Maj Invest Globale Obligationer"
"2015-05-11";"108,5";"Maj Invest Globale Obligationer"
"2015-05-12";"107,9";"Maj Invest Globale Obligationer"
"2015-05-13";"107,4";"Maj Invest Globale Obligationer"
"2015-05-18";"107,7";"Maj Invest Globale Obligationer"
"2015-05-19";"108,4";"Maj Invest Globale Obligationer"
"2015-05-20";"108,4";"Maj Invest Globale Obligationer"
"2015-05-21";"108,4";"Maj Invest Globale Obligationer"
"2015-05-22";"108,7";"Maj Invest Globale Obligationer"
"2015-05-26";"108,4";"Maj Invest Globale Obligationer"
"2015-05-27";"108,9";"Maj Invest Globale Obligationer"
"2015-05-28";"108,4";"Maj Invest Globale Obligationer"
"2015-05-29";"108,3";"Maj Invest Globale Obligationer"
"2015-06-01";"108,1";"Maj Invest Globale Obligationer"
"2015-06-02";"108,1";"Maj Invest Globale Obligationer"
"2015-06-03";"107,7";"Maj Invest Globale Obligationer"
"2015-06-04";"107,2";"Maj Invest Globale Obligationer"
"2015-06-08";"107,3";"Maj Invest Globale Obligationer"
"2015-06-09";"107,4";"Maj Invest Globale Obligationer"
"2015-06-10";"106,6";"Maj Invest Globale Obligationer"
"2015-06-11";"106,7";"Maj Invest Globale Obligationer"
"2015-06-12";"107,5";"Maj Invest Globale Obligationer"
"2015-06-15";"107,5";"Maj Invest Globale Obligationer"
"2015-06-16";"107,5";"Maj Invest Globale Obligationer"
"2015-06-17";"107,4";"Maj Invest Globale Obligationer"
"2015-06-18";"107,2";"Maj Invest Globale Obligationer"
"2015-06-19";"106,6";"Maj Invest Globale Obligationer"
"2015-06-22";"106,2";"Maj Invest Globale Obligationer"
"2015-06-23";"105,8";"Maj Invest Globale Obligationer"
"2015-06-24";"106,6";"Maj Invest Globale Obligationer"
"2015-06-25";"106,1";"Maj Invest Globale Obligationer"
"2015-06-26";"105,9";"Maj Invest Globale Obligationer"
"2015-06-29";"106,0";"Maj Invest Globale Obligationer"
"2015-06-30";"106,0";"Maj Invest Globale Obligationer"
"2015-07-01";"106,7";"Maj Invest Globale Obligationer"
"2015-07-02";"106,2";"Maj Invest Globale Obligationer"
"2015-07-03";"106,5";"Maj Invest Globale Obligationer"
"2015-07-06";"106,7";"Maj Invest Globale Obligationer"
"2015-07-07";"106,2";"Maj Invest Globale Obligationer"
"2015-07-08";"106,6";"Maj Invest Globale Obligationer"
"2015-07-09";"106,5";"Maj Invest Globale Obligationer"
"2015-07-10";"106,4";"Maj Invest Globale Obligationer"
"2015-07-13";"106,5";"Maj Invest Globale Obligationer"
"2015-07-14";"106,5";"Maj Invest Globale Obligationer"
"2015-07-15";"106,4";"Maj Invest Globale Obligationer"
"2015-07-16";"107,0";"Maj Invest Globale Obligationer"
"2015-07-17";"107,0";"Maj Invest Globale Obligationer"
"2015-07-20";"107,0";"Maj Invest Globale Obligationer"
"2015-07-21";"106,9";"Maj Invest Globale Obligationer"
"2015-07-22";"107,1";"Maj Invest Globale Obligationer"
"2015-07-23";"106,7";"Maj Invest Globale Obligationer"
"2015-07-24";"106,8";"Maj Invest Globale Obligationer"
"2015-07-27";"106,6";"Maj Invest Globale Obligationer"
"2015-07-28";"106,7";"Maj Invest Globale Obligationer"
"2015-07-29";"106,6";"Maj Invest Globale Obligationer"
"2015-07-30";"106,7";"Maj Invest Globale Obligationer"
"2015-07-31";"106,6";"Maj Invest Globale Obligationer"
"2015-08-03";"106,6";"Maj Invest Globale Obligationer"
"2015-08-04";"106,9";"Maj Invest Globale Obligationer"
"2015-08-05";"106,4";"Maj Invest Globale Obligationer"
"2015-08-06";"106,7";"Maj Invest Globale Obligationer"
"2015-08-07";"106,7";"Maj Invest Globale Obligationer"
"2015-08-10";"106,5";"Maj Invest Globale Obligationer"
"2015-08-11";"106,5";"Maj Invest Globale Obligationer"
"2015-08-12";"106,5";"Maj Invest Globale Obligationer"
"2015-08-13";"106,6";"Maj Invest Globale Obligationer"
"2015-08-14";"106,4";"Maj Invest Globale Obligationer"
"2015-08-17";"106,6";"Maj Invest Globale Obligationer"
"2015-08-18";"106,7";"Maj Invest Globale Obligationer"
"2015-08-19";"106,5";"Maj Invest Globale Obligationer"
"2015-08-20";"106,1";"Maj Invest Globale Obligationer"
"2015-08-21";"105,8";"Maj Invest Globale Obligationer"
"2015-08-24";"104,7";"Maj Invest Globale Obligationer"
"2015-08-25";"105,6";"Maj Invest Globale Obligationer"
"2015-08-26";"105,3";"Maj Invest Globale Obligationer"
"2015-08-27";"105,5";"Maj Invest Globale Obligationer"
"2015-08-28";"105,1";"Maj Invest Globale Obligationer"
"2015-08-31";"105,3";"Maj Invest Globale Obligationer"
"2015-09-01";"105,6";"Maj Invest Globale Obligationer"
"2015-09-02";"105,6";"Maj Invest Globale Obligationer"
"2015-09-03";"105,7";"Maj Invest Globale Obligationer"
"2015-09-04";"105,5";"Maj Invest Globale Obligationer"
"2015-09-07";"105,9";"Maj Invest Globale Obligationer"
"2015-09-08";"106,0";"Maj Invest Globale Obligationer"
"2015-09-09";"106,1";"Maj Invest Globale Obligationer"
"2015-09-10";"105,3";"Maj Invest Globale Obligationer"
"2015-09-11";"105,6";"Maj Invest Globale Obligationer"
"2015-09-14";"105,9";"Maj Invest Globale Obligationer"
"2015-09-15";"106,0";"Maj Invest Globale Obligationer"
"2015-09-16";"105,7";"Maj Invest Globale Obligationer"
"2015-09-17";"105,3";"Maj Invest Globale Obligationer"
"2015-09-18";"105,6";"Maj Invest Globale Obligationer"
"2015-09-21";"105,7";"Maj Invest Globale Obligationer"
"2015-09-22";"105,8";"Maj Invest Globale Obligationer"
"2015-09-23";"105,7";"Maj Invest Globale Obligationer"
"2015-09-24";"105,1";"Maj Invest Globale Obligationer"
"2015-09-25";"105,7";"Maj Invest Globale Obligationer"
"2015-09-28";"105,4";"Maj Invest Globale Obligationer"
"2015-09-29";"105,0";"Maj Invest Globale Obligationer"
"2015-09-30";"105,1";"Maj Invest Globale Obligationer"
"2015-10-01";"105,7";"Maj Invest Globale Obligationer"
"2015-10-02";"105,4";"Maj Invest Globale Obligationer"
"2015-10-05";"105,8";"Maj Invest Globale Obligationer"
"2015-10-06";"106,0";"Maj Invest Globale Obligationer"
"2015-10-07";"106,2";"Maj Invest Globale Obligationer"
"2015-10-08";"106,1";"Maj Invest Globale Obligationer"
"2015-10-09";"106,2";"Maj Invest Globale Obligationer"
"2015-10-12";"105,9";"Maj Invest Globale Obligationer"
"2015-10-13";"106,1";"Maj Invest Globale Obligationer"
"2015-10-14";"105,4";"Maj Invest Globale Obligationer"
"2015-10-15";"105,6";"Maj Invest Globale Obligationer"
"2015-10-16";"106,0";"Maj Invest Globale Obligationer"
"2015-10-19";"106,1";"Maj Invest Globale Obligationer"
"2015-10-20";"106,0";"Maj Invest Globale Obligationer"
"2015-10-21";"106,0";"Maj Invest Globale Obligationer"
"2015-10-22";"105,7";"Maj Invest Globale Obligationer"
"2015-10-23";"105,9";"Maj Invest Globale Obligationer"
"2015-10-26";"106,7";"Maj Invest Globale Obligationer"
"2015-10-27";"106,7";"Maj Invest Globale Obligationer"
"2015-10-28";"106,7";"Maj Invest Globale Obligationer"
"2015-10-29";"106,9";"Maj Invest Globale Obligationer"
"2015-10-30";"106,1";"Maj Invest Globale Obligationer"
"2015-11-02";"106,7";"Maj Invest Globale Obligationer"
"2015-11-03";"106,5";"Maj Invest Globale Obligationer"
"2015-11-04";"106,9";"Maj Invest Globale Obligationer"
"2015-11-05";"107,0";"Maj Invest Globale Obligationer"
"2015-11-06";"106,7";"Maj Invest Globale Obligationer"
"2015-11-09";"106,8";"Maj Invest Globale Obligationer"
"2015-11-10";"107,1";"Maj Invest Globale Obligationer"
"2015-11-11";"107,5";"Maj Invest Globale Obligationer"
"2015-11-12";"107,5";"Maj Invest Globale Obligationer"
"2015-11-13";"107,4";"Maj Invest Globale Obligationer"
"2015-11-16";"107,5";"Maj Invest Globale Obligationer"
"2015-11-17";"107,6";"Maj Invest Globale Obligationer"
"2015-11-18";"107,8";"Maj Invest Globale Obligationer"
"2015-11-19";"107,7";"Maj Invest Globale Obligationer"
"2015-11-20";"108,0";"Maj Invest Globale Obligationer"
"2015-11-23";"108,1";"Maj Invest Globale Obligationer"
"2015-11-24";"107,9";"Maj Invest Globale Obligationer"
"2015-11-25";"108,1";"Maj Invest Globale Obligationer"
"2015-11-26";"107,9";"Maj Invest Globale Obligationer"
"2015-11-27";"108,1";"Maj Invest Globale Obligationer"
"2015-11-30";"108,2";"Maj Invest Globale Obligationer"
"2015-12-01";"108,1";"Maj Invest Globale Obligationer"
"2015-12-02";"108,2";"Maj Invest Globale Obligationer"
"2015-12-03";"107,6";"Maj Invest Globale Obligationer"
"2015-12-04";"107,2";"Maj Invest Globale Obligationer"
"2015-12-07";"107,2";"Maj Invest Globale Obligationer"
"2015-12-08";"106,5";"Maj Invest Globale Obligationer"
"2015-12-09";"107,0";"Maj Invest Globale Obligationer"
"2015-12-10";"107,0";"Maj Invest Globale Obligationer"
"2015-12-11";"106,7";"Maj Invest Globale Obligationer"
"2015-12-14";"106,6";"Maj Invest Globale Obligationer"
"2015-12-15";"106,9";"Maj Invest Globale Obligationer"
"2015-12-16";"106,8";"Maj Invest Globale Obligationer"
"2015-12-17";"107,0";"Maj Invest Globale Obligationer"
"2015-12-18";"107,0";"Maj Invest Globale Obligationer"
"2015-12-21";"107,0";"Maj Invest Globale Obligationer"
"2015-12-22";"106,9";"Maj Invest Globale Obligationer"
"2015-12-23";"107,0";"Maj Invest Globale Obligationer"
"2015-12-28";"106,9";"Maj Invest Globale Obligationer"
"2015-12-29";"107,1";"Maj Invest Globale Obligationer"
"2015-12-30";"106,8";"Maj Invest Globale Obligationer"
"2016-01-04";"107,2";"Maj Invest Globale Obligationer"
"2016-01-05";"107,4";"Maj Invest Globale Obligationer"
"2016-01-06";"107,4";"Maj Invest Globale Obligationer"
"2016-01-07";"107,2";"Maj Invest Globale Obligationer"
"2016-01-08";"107,0";"Maj Invest Globale Obligationer"
"2016-01-11";"106,9";"Maj Invest Globale Obligationer"
"2016-01-12";"106,7";"Maj Invest Globale Obligationer"
"2016-01-13";"107,0";"Maj Invest Globale Obligationer"
"2016-01-14";"107,0";"Maj Invest Globale Obligationer"
"2016-01-15";"106,1";"Maj Invest Globale Obligationer"
"2016-01-18";"106,5";"Maj Invest Globale Obligationer"
"2016-01-19";"106,3";"Maj Invest Globale Obligationer"
"2016-01-20";"106,2";"Maj Invest Globale Obligationer"
"2016-01-21";"106,4";"Maj Invest Globale Obligationer"
"2016-01-22";"106,8";"Maj Invest Globale Obligationer"
"2016-01-25";"106,8";"Maj Invest Globale Obligationer"
"2016-01-26";"106,8";"Maj Invest Globale Obligationer"
"2016-01-27";"106,8";"Maj Invest Globale Obligationer"
"2016-01-28";"106,5";"Maj Invest Globale Obligationer"
"2016-01-29";"106,9";"Maj Invest Globale Obligationer"
"2016-02-01";"107,1";"Maj Invest Globale Obligationer"
"2016-02-02";"106,8";"Maj Invest Globale Obligationer"
"2016-02-03";"106,3";"Maj Invest Globale Obligationer"
"2016-02-04";"106,4";"Maj Invest Globale Obligationer"
"2016-02-05";"106,3";"Maj Invest Globale Obligationer"
"2016-02-08";"105,4";"Maj Invest Globale Obligationer"
"2016-02-09";"105,3";"Maj Invest Globale Obligationer"
"2016-02-10";"105,0";"Maj Invest Globale Obligationer"
"2016-02-11";"104,9";"Maj Invest Globale Obligationer"
"2016-02-12";"105,3";"Maj Invest Globale Obligationer"
"2016-02-15";"105,2";"Maj Invest Globale Obligationer"
"2016-02-16";"105,5";"Maj Invest Globale Obligationer"
"2016-02-17";"105,3";"Maj Invest Globale Obligationer"
"2016-02-18";"105,4";"Maj Invest Globale Obligationer"
"2016-02-19";"105,4";"Maj Invest Globale Obligationer"
"2016-02-22";"105,6";"Maj Invest Globale Obligationer"
"2016-02-23";"106,1";"Maj Invest Globale Obligationer"
"2016-02-24";"105,9";"Maj Invest Globale Obligationer"
"2016-02-25";"106,2";"Maj Invest Globale Obligationer"
"2016-02-26";"105,7";"Maj Invest Globale Obligationer"
"2016-02-29";"106,2";"Maj Invest Globale Obligationer"
"2016-03-01";"106,3";"Maj Invest Globale Obligationer"
"2016-03-02";"106,5";"Maj Invest Globale Obligationer"
"2016-03-03";"107,1";"Maj Invest Globale Obligationer"
"2016-03-04";"107,4";"Maj Invest Globale Obligationer"
"2016-03-07";"107,1";"Maj Invest Globale Obligationer"
"2016-03-08";"107,0";"Maj Invest Globale Obligationer"
"2016-03-10";"107,2";"Maj Invest Globale Obligationer"
"2016-03-11";"107,5";"Maj Invest Globale Obligationer"
"2016-03-14";"107,6";"Maj Invest Globale Obligationer"
"2016-03-15";"107,7";"Maj Invest Globale Obligationer"
"2016-03-16";"107,6";"Maj Invest Globale Obligationer"
"2016-03-17";"107,4";"Maj Invest Globale Obligationer"
"2016-03-18";"107,8";"Maj Invest Globale Obligationer"
"2016-03-21";"107,4";"Maj Invest Globale Obligationer"
"2016-03-22";"107,6";"Maj Invest Globale Obligationer"
"2016-03-23";"107,8";"Maj Invest Globale Obligationer"
"2016-03-29";"107,6";"Maj Invest Globale Obligationer"
"2016-03-30";"107,7";"Maj Invest Globale Obligationer"
"2016-03-31";"107,9";"Maj Invest Globale Obligationer"
"2016-04-01";"107,7";"Maj Invest Globale Obligationer"
"2016-04-04";"107,9";"Maj Invest Globale Obligationer"
"2016-04-05";"107,8";"Maj Invest Globale Obligationer"
"2016-04-06";"107,7";"Maj Invest Globale Obligationer"
"2016-04-07";"107,8";"Maj Invest Globale Obligationer"
"2016-04-08";"107,9";"Maj Invest Globale Obligationer"
"2016-04-11";"107,7";"Maj Invest Globale Obligationer"
"2016-04-12";"107,8";"Maj Invest Globale Obligationer"
"2016-04-13";"108,0";"Maj Invest Globale Obligationer"
"2016-04-14";"107,8";"Maj Invest Globale Obligationer"
"2016-04-15";"108,5";"Maj Invest Globale Obligationer"
"2016-04-18";"108,5";"Maj Invest Globale Obligationer"
"2016-04-19";"108,7";"Maj Invest Globale Obligationer"
"2016-04-20";"108,8";"Maj Invest Globale Obligationer"
"2016-04-21";"104,9";"Maj Invest Globale Obligationer"
"2016-04-25";"104,9";"Maj Invest Globale Obligationer"
"2016-04-26";"104,8";"Maj Invest Globale Obligationer"
